City	State	Year	Est. Population
Bonnie village	Illinois	2011	396
Bonnie village	Illinois	2012	395
Bonnie village	Illinois	2013	393
Bonnie village	Illinois	2014	391
Bonnie village	Illinois	2015	387
Bourbonnais village	Illinois	2010	18645
Bourbonnais village	Illinois	2011	18653
Bourbonnais village	Illinois	2012	18714
Bourbonnais village	Illinois	2013	18662
Bourbonnais village	Illinois	2014	18596
Bourbonnais village	Illinois	2015	18582
Bowen village	Illinois	2010	494
Bowen village	Illinois	2011	493
Bowen village	Illinois	2012	493
Bowen village	Illinois	2013	490
Bowen village	Illinois	2014	481
Bowen village	Illinois	2015	480
Braceville village	Illinois	2010	792
Braceville village	Illinois	2011	792
Braceville village	Illinois	2012	787
Braceville village	Illinois	2013	784
Braceville village	Illinois	2014	778
Braceville village	Illinois	2015	775
Bradford village	Illinois	2010	768
Bradford village	Illinois	2011	765
Bradford village	Illinois	2012	747
Bradford village	Illinois	2013	758
Bradford village	Illinois	2014	751
Bradford village	Illinois	2015	743
Bradley village	Illinois	2010	15895
Bradley village	Illinois	2011	15898
Bradley village	Illinois	2012	15926
Bradley village	Illinois	2013	15864
Bradley village	Illinois	2014	15778
Bradley village	Illinois	2015	15685
Bridgeview village	Illinois	2010	16446
Bridgeview village	Illinois	2011	16458
Bridgeview village	Illinois	2012	16494
Bridgeview village	Illinois	2013	16516
Bridgeview village	Illinois	2014	16528
Bridgeview village	Illinois	2015	16495
Brighton village	Illinois	2010	2254
Brighton village	Illinois	2011	2258
Brighton village	Illinois	2012	2258
Brighton village	Illinois	2013	2233
Brighton village	Illinois	2014	2228
Brighton village	Illinois	2015	2214
Brimfield village	Illinois	2010	868
Brimfield village	Illinois	2011	867
Brimfield village	Illinois	2012	866
Brimfield village	Illinois	2013	868
Brimfield village	Illinois	2014	870
Brimfield village	Illinois	2015	861
Broadlands village	Illinois	2010	349
Broadlands village	Illinois	2011	349
Broadlands village	Illinois	2012	353
Broadlands village	Illinois	2013	354
Broadlands village	Illinois	2014	355
Broadlands village	Illinois	2015	356
Broadview village	Illinois	2010	7932
Broadview village	Illinois	2011	7936
Broadview village	Illinois	2012	7952
Broadview village	Illinois	2013	7966
Broadview village	Illinois	2014	7976
Broadview village	Illinois	2015	7962
Broadwell village	Illinois	2010	145
Broadwell village	Illinois	2011	145
Broadwell village	Illinois	2012	145
Broadwell village	Illinois	2013	144
Broadwell village	Illinois	2014	144
Broadwell village	Illinois	2015	143
Brocton village	Illinois	2010	322
Brocton village	Illinois	2011	321
Brocton village	Illinois	2012	319
Brocton village	Illinois	2013	313
Brocton village	Illinois	2014	309
Brocton village	Illinois	2015	305
Brookfield village	Illinois	2010	18978
Brookfield village	Illinois	2011	18988
Brookfield village	Illinois	2012	19018
Brookfield village	Illinois	2013	19046
Brookfield village	Illinois	2014	19062
Brookfield village	Illinois	2015	19030
Brooklyn village	Illinois	2010	749
Brooklyn village	Illinois	2011	749
Brooklyn village	Illinois	2012	743
Brooklyn village	Illinois	2013	736
Brooklyn village	Illinois	2014	728
Brooklyn village	Illinois	2015	722
Broughton village	Illinois	2010	194
Broughton village	Illinois	2011	194
Broughton village	Illinois	2012	194
Broughton village	Illinois	2013	193
Broughton village	Illinois	2014	192
Broughton village	Illinois	2015	192
Browning village	Illinois	2010	137
Browning village	Illinois	2011	137
Browning village	Illinois	2012	136
Browning village	Illinois	2013	136
Browning village	Illinois	2014	134
Browning village	Illinois	2015	132
Browns village	Illinois	2010	134
Browns village	Illinois	2011	134
Browns village	Illinois	2012	134
Browns village	Illinois	2013	135
Browns village	Illinois	2014	134
Browns village	Illinois	2015	133
Brownstown village	Illinois	2010	759
Brownstown village	Illinois	2011	758
Brownstown village	Illinois	2012	760
Brownstown village	Illinois	2013	754
Brownstown village	Illinois	2014	753
Brownstown village	Illinois	2015	747
Brussels village	Illinois	2010	141
Brussels village	Illinois	2011	141
Brussels village	Illinois	2012	141
Brussels village	Illinois	2013	139
Brussels village	Illinois	2014	140
Brussels village	Illinois	2015	138
Bryant village	Illinois	2010	222
Bryant village	Illinois	2011	222
Bryant village	Illinois	2012	221
Bryant village	Illinois	2013	220
Bryant village	Illinois	2014	217
Bryant village	Illinois	2015	215
Buckingham village	Illinois	2010	300
Buckingham village	Illinois	2011	300
Buckingham village	Illinois	2012	300
Buckingham village	Illinois	2013	299
Buckingham village	Illinois	2014	297
Buckingham village	Illinois	2015	295
Buckley village	Illinois	2010	600
Buckley village	Illinois	2011	599
Buckley village	Illinois	2012	593
Buckley village	Illinois	2013	587
Buckley village	Illinois	2014	579
Buckley village	Illinois	2015	573
Buckner village	Illinois	2010	462
Buckner village	Illinois	2011	463
Buckner village	Illinois	2012	461
Buckner village	Illinois	2013	458
Buckner village	Illinois	2014	454
Buckner village	Illinois	2015	452
Buda village	Illinois	2010	538
Buda village	Illinois	2011	537
Buda village	Illinois	2012	533
Buda village	Illinois	2013	529
Buda village	Illinois	2014	526
Buda village	Illinois	2015	524
Buffalo village	Illinois	2010	503
Buffalo village	Illinois	2011	504
Buffalo village	Illinois	2012	503
Buffalo village	Illinois	2013	501
Buffalo village	Illinois	2014	497
Buffalo village	Illinois	2015	494
Buffalo Grove village	Illinois	2010	41421
Buffalo Grove village	Illinois	2011	41463
Buffalo Grove village	Illinois	2012	41562
Buffalo Grove village	Illinois	2013	41581
Buffalo Grove village	Illinois	2014	41694
Buffalo Grove village	Illinois	2015	41682
Bull Valley village	Illinois	2010	1122
Bull Valley village	Illinois	2011	1122
Bull Valley village	Illinois	2012	1117
Bull Valley village	Illinois	2013	1115
Bull Valley village	Illinois	2014	1109
Bull Valley village	Illinois	2015	1105
Bulpitt village	Illinois	2010	222
Bulpitt village	Illinois	2011	222
Bulpitt village	Illinois	2012	222
Bulpitt village	Illinois	2013	220
Bulpitt village	Illinois	2014	218
Bulpitt village	Illinois	2015	216
Buncombe village	Illinois	2010	203
Buncombe village	Illinois	2011	203
Buncombe village	Illinois	2012	204
Buncombe village	Illinois	2013	207
Buncombe village	Illinois	2014	205
Buncombe village	Illinois	2015	204
Bureau Junction village	Illinois	2010	321
Bureau Junction village	Illinois	2011	320
Bureau Junction village	Illinois	2012	318
Bureau Junction village	Illinois	2013	316
Bureau Junction village	Illinois	2014	314
Bureau Junction village	Illinois	2015	312
Burlington village	Illinois	2010	623
Burlington village	Illinois	2011	624
Burlington village	Illinois	2012	628
Burlington village	Illinois	2013	630
Burlington village	Illinois	2014	630
Burlington village	Illinois	2015	636
Burnham village	Illinois	2010	4206
Burnham village	Illinois	2011	4213
Burnham village	Illinois	2012	4224
Burnham village	Illinois	2013	4232
Burnham village	Illinois	2014	4237
Burnham village	Illinois	2015	4231
Burnt Prairie village	Illinois	2010	52
Burnt Prairie village	Illinois	2011	52
Burnt Prairie village	Illinois	2012	52
Burnt Prairie village	Illinois	2013	52
Burnt Prairie village	Illinois	2014	52
Burnt Prairie village	Illinois	2015	51
Burr Ridge village	Illinois	2010	10582
Burr Ridge village	Illinois	2011	10595
Burr Ridge village	Illinois	2012	10668
Burr Ridge village	Illinois	2013	10715
Burr Ridge village	Illinois	2014	10768
Burr Ridge village	Illinois	2015	10788
Bush village	Illinois	2010	275
Bush village	Illinois	2011	275
Bush village	Illinois	2012	276
Bush village	Illinois	2013	275
Bush village	Illinois	2014	275
Bush village	Illinois	2015	274
Butler village	Illinois	2010	180
Butler village	Illinois	2011	180
Butler village	Illinois	2012	178
Butler village	Illinois	2013	178
Butler village	Illinois	2014	178
Butler village	Illinois	2015	176
Cabery village	Illinois	2010	266
Cabery village	Illinois	2011	266
Cabery village	Illinois	2012	264
Cabery village	Illinois	2013	265
Cabery village	Illinois	2014	261
Cabery village	Illinois	2015	258
Cahokia village	Illinois	2010	15238
Cahokia village	Illinois	2011	15227
Cahokia village	Illinois	2012	15075
Cahokia village	Illinois	2013	14906
Cahokia village	Illinois	2014	14729
Cahokia village	Illinois	2015	14577
Caledonia village	Illinois	2010	197
Caledonia village	Illinois	2011	197
Caledonia village	Illinois	2012	197
Caledonia village	Illinois	2013	196
Caledonia village	Illinois	2014	196
Caledonia village	Illinois	2015	196
Calhoun village	Illinois	2010	172
Calhoun village	Illinois	2011	172
Calhoun village	Illinois	2012	172
Calhoun village	Illinois	2013	172
Calhoun village	Illinois	2014	171
Calhoun village	Illinois	2015	171
Calumet Park village	Illinois	2010	7830
Calumet Park village	Illinois	2011	7851
Calumet Park village	Illinois	2012	7876
Calumet Park village	Illinois	2013	7899
Calumet Park village	Illinois	2014	7918
Calumet Park village	Illinois	2015	7906
Camargo village	Illinois	2010	445
Camargo village	Illinois	2011	444
Camargo village	Illinois	2012	445
Camargo village	Illinois	2013	444
Camargo village	Illinois	2014	446
Camargo village	Illinois	2015	445
Cambria village	Illinois	2010	1228
Cambria village	Illinois	2011	1229
Cambria village	Illinois	2012	1255
Cambria village	Illinois	2013	1264
Cambria village	Illinois	2014	1263
Cambria village	Illinois	2015	1260
Cambridge village	Illinois	2010	2162
Cambridge village	Illinois	2011	2161
Cambridge village	Illinois	2012	2155
Cambridge village	Illinois	2013	2148
Cambridge village	Illinois	2014	2130
Cambridge village	Illinois	2015	2123
Camden village	Illinois	2010	86
Camden village	Illinois	2011	86
Camden village	Illinois	2012	85
Camden village	Illinois	2013	85
Camden village	Illinois	2014	84
Camden village	Illinois	2015	83
Campbell Hill village	Illinois	2010	333
Campbell Hill village	Illinois	2011	334
Campbell Hill village	Illinois	2012	333
Campbell Hill village	Illinois	2013	330
Campbell Hill village	Illinois	2014	326
Campbell Hill village	Illinois	2015	325
Camp Point village	Illinois	2010	1132
Camp Point village	Illinois	2011	1133
Camp Point village	Illinois	2012	1130
Camp Point village	Illinois	2013	1131
Camp Point village	Illinois	2014	1127
Camp Point village	Illinois	2015	1128
Campton Hills village	Illinois	2010	11106
Campton Hills village	Illinois	2011	11124
Campton Hills village	Illinois	2012	11209
Campton Hills village	Illinois	2013	11256
Campton Hills village	Illinois	2014	11301
Campton Hills village	Illinois	2015	11318
Campus village	Illinois	2010	166
Campus village	Illinois	2011	166
Campus village	Illinois	2012	166
Campus village	Illinois	2013	165
Campus village	Illinois	2014	163
Campus village	Illinois	2015	161
Cantrall village	Illinois	2010	139
Cantrall village	Illinois	2011	139
Cantrall village	Illinois	2012	140
Cantrall village	Illinois	2013	140
Cantrall village	Illinois	2014	139
Cantrall village	Illinois	2015	139
Capron village	Illinois	2010	1376
Capron village	Illinois	2011	1374
Capron village	Illinois	2012	1373
Capron village	Illinois	2013	1362
Capron village	Illinois	2014	1359
Capron village	Illinois	2015	1354
Carbon Cliff village	Illinois	2010	2087
Carbon Cliff village	Illinois	2011	2088
Carbon Cliff village	Illinois	2012	2078
Carbon Cliff village	Illinois	2013	2076
Carbon Cliff village	Illinois	2014	2068
Carbon Cliff village	Illinois	2015	2053
Carbon Hill village	Illinois	2010	345
Carbon Hill village	Illinois	2011	345
Carbon Hill village	Illinois	2012	346
Carbon Hill village	Illinois	2013	351
Carbon Hill village	Illinois	2014	349
Carbon Hill village	Illinois	2015	349
Carlock village	Illinois	2010	552
Carlock village	Illinois	2011	555
Carlock village	Illinois	2012	553
Carlock village	Illinois	2013	555
Carlock village	Illinois	2014	569
Carlock village	Illinois	2015	559
Carol Stream village	Illinois	2010	39729
Carol Stream village	Illinois	2011	39777
Carol Stream village	Illinois	2012	39988
Carol Stream village	Illinois	2013	40177
Carol Stream village	Illinois	2014	40333
Carol Stream village	Illinois	2015	40376
Carpentersville village	Illinois	2010	37691
Carpentersville village	Illinois	2011	37763
Carpentersville village	Illinois	2012	38070
Carpentersville village	Illinois	2013	38162
Carpentersville village	Illinois	2014	38280
Carpentersville village	Illinois	2015	38421
Carrier Mills village	Illinois	2010	1653
Carrier Mills village	Illinois	2011	1654
Carrier Mills village	Illinois	2012	1655
Carrier Mills village	Illinois	2013	1655
Carrier Mills village	Illinois	2014	1647
Carrier Mills village	Illinois	2015	1627
Cary village	Illinois	2010	18269
Cary village	Illinois	2011	18281
Cary village	Illinois	2012	18172
Cary village	Illinois	2013	18111
Cary village	Illinois	2014	18002
Cary village	Illinois	2015	17973
Caseyville village	Illinois	2010	4212
Caseyville village	Illinois	2011	4262
Caseyville village	Illinois	2012	4222
Caseyville village	Illinois	2013	4175
Caseyville village	Illinois	2014	4124
Caseyville village	Illinois	2015	4088
Catlin village	Illinois	2010	2040
Catlin village	Illinois	2011	2041
Catlin village	Illinois	2012	2043
Catlin village	Illinois	2013	2034
Catlin village	Illinois	2014	2039
Catlin village	Illinois	2015	2022
Cave-In-Rock village	Illinois	2010	318
Cave-In-Rock village	Illinois	2011	317
Cave-In-Rock village	Illinois	2012	316
Cave-In-Rock village	Illinois	2013	313
Cave-In-Rock village	Illinois	2014	305
Cave-In-Rock village	Illinois	2015	302
Cedar Point village	Illinois	2010	277
Cedar Point village	Illinois	2011	277
Cedar Point village	Illinois	2012	276
Cedar Point village	Illinois	2013	275
Cedar Point village	Illinois	2014	273
Cedar Point village	Illinois	2015	271
Cedarville village	Illinois	2010	741
Cedarville village	Illinois	2011	741
Cedarville village	Illinois	2012	737
Cedarville village	Illinois	2013	732
Cedarville village	Illinois	2014	729
Cedarville village	Illinois	2015	725
Central City village	Illinois	2010	1172
Central City village	Illinois	2011	1173
Central City village	Illinois	2012	1157
Central City village	Illinois	2013	1153
Central City village	Illinois	2014	1142
Central City village	Illinois	2015	1136
Cerro Gordo village	Illinois	2010	1403
Cerro Gordo village	Illinois	2011	1402
