City	Incorporation	State	Year	Population
Downers Grove 	township	Illinois	2015	149401
Lisle 	township	Illinois	2010	116427
Lisle 	township	Illinois	2011	117953
Lisle 	township	Illinois	2012	118520
Lisle 	township	Illinois	2013	118908
Lisle 	township	Illinois	2014	119483
Lisle 	township	Illinois	2015	119818
Milton 	township	Illinois	2010	117225
Milton 	township	Illinois	2011	117868
Milton 	township	Illinois	2012	118278
Milton 	township	Illinois	2013	118780
Milton 	township	Illinois	2014	118874
Milton 	township	Illinois	2015	118844
Naperville 	township	Illinois	2010	100130
Naperville 	township	Illinois	2011	100747
Naperville 	township	Illinois	2012	101250
Naperville 	township	Illinois	2013	101916
Naperville 	township	Illinois	2014	102488
Naperville 	township	Illinois	2015	102708
Wayne 	township	Illinois	2010	66662
Wayne 	township	Illinois	2011	67027
Wayne 	township	Illinois	2012	67291
Wayne 	township	Illinois	2013	67552
Wayne 	township	Illinois	2014	67556
Wayne 	township	Illinois	2015	67454
York 	township	Illinois	2010	123607
York 	township	Illinois	2011	124576
York 	township	Illinois	2012	125004
York 	township	Illinois	2013	125584
York 	township	Illinois	2014	125780
York 	township	Illinois	2015	125730
Aurora 	township	Illinois	2010	146333
Aurora 	township	Illinois	2011	147195
Aurora 	township	Illinois	2012	147526
Aurora 	township	Illinois	2013	147647
Aurora 	township	Illinois	2014	148092
Aurora 	township	Illinois	2015	148308
Dundee 	township	Illinois	2010	64270
Dundee 	township	Illinois	2011	64741
Dundee 	township	Illinois	2012	64904
Dundee 	township	Illinois	2013	65534
Dundee 	township	Illinois	2014	65748
Dundee 	township	Illinois	2015	65946
Elgin 	township	Illinois	2010	101063
Elgin 	township	Illinois	2011	101911
Elgin 	township	Illinois	2012	102298
Elgin 	township	Illinois	2013	102638
Elgin 	township	Illinois	2014	103394
Elgin 	township	Illinois	2015	104288
St. Charles 	township	Illinois	2010	50921
St. Charles 	township	Illinois	2011	51235
St. Charles 	township	Illinois	2012	51374
St. Charles 	township	Illinois	2013	51455
St. Charles 	township	Illinois	2014	51665
St. Charles 	township	Illinois	2015	51812
Oswego 	township	Illinois	2010	51100
Oswego 	township	Illinois	2011	51846
Oswego 	township	Illinois	2012	52631
Oswego 	township	Illinois	2013	53395
Oswego 	township	Illinois	2014	54511
Oswego 	township	Illinois	2015	55375
Avon 	township	Illinois	2010	64999
Avon 	township	Illinois	2011	64826
Avon 	township	Illinois	2012	64875
Avon 	township	Illinois	2013	64971
Avon 	township	Illinois	2014	64944
Avon 	township	Illinois	2015	64687
Libertyville 	township	Illinois	2010	53204
Libertyville 	township	Illinois	2011	53363
Libertyville 	township	Illinois	2012	53361
Libertyville 	township	Illinois	2013	53599
Libertyville 	township	Illinois	2014	53842
Libertyville 	township	Illinois	2015	53919
Vernon 	township	Illinois	2010	67175
Vernon 	township	Illinois	2011	67469
Vernon 	township	Illinois	2012	67392
Vernon 	township	Illinois	2013	67601
Vernon 	township	Illinois	2014	67845
Vernon 	township	Illinois	2015	67935
Warren 	township	Illinois	2010	64917
Warren 	township	Illinois	2011	64766
Warren 	township	Illinois	2012	64667
Warren 	township	Illinois	2013	64788
Warren 	township	Illinois	2014	64776
Warren 	township	Illinois	2015	64505
Waukegan 	township	Illinois	2010	90962
Waukegan 	township	Illinois	2011	90715
Waukegan 	township	Illinois	2012	90505
Waukegan 	township	Illinois	2013	90633
Waukegan 	township	Illinois	2014	90577
Waukegan 	township	Illinois	2015	90160
Algonquin 	township	Illinois	2010	88450
Algonquin 	township	Illinois	2011	87937
Algonquin 	township	Illinois	2012	87781
Algonquin 	township	Illinois	2013	87699
Algonquin 	township	Illinois	2014	87629
Algonquin 	township	Illinois	2015	87697
Grafton 	township	Illinois	2010	53200
Grafton 	township	Illinois	2011	53086
Grafton 	township	Illinois	2012	53333
Grafton 	township	Illinois	2013	53582
Grafton 	township	Illinois	2014	53824
Grafton 	township	Illinois	2015	54213
Bloomington City 	township	Illinois	2010	76764
Bloomington City 	township	Illinois	2011	77149
Bloomington City 	township	Illinois	2012	77838
Bloomington City 	township	Illinois	2013	79054
Bloomington City 	township	Illinois	2014	78767
Bloomington City 	township	Illinois	2015	78292
Normal 	township	Illinois	2010	52668
Normal 	township	Illinois	2011	53120
Normal 	township	Illinois	2012	54035
Normal 	township	Illinois	2013	54680
Normal 	township	Illinois	2014	54583
Normal 	township	Illinois	2015	54383
Decatur 	township	Illinois	2010	52898
Decatur 	township	Illinois	2011	52761
Decatur 	township	Illinois	2012	52453
Decatur 	township	Illinois	2013	52123
Decatur 	township	Illinois	2014	51498
Decatur 	township	Illinois	2015	50930
Peoria City 	township	Illinois	2010	104248
Peoria City 	township	Illinois	2011	104591
Peoria City 	township	Illinois	2012	104873
Peoria City 	township	Illinois	2013	105619
Peoria City 	township	Illinois	2014	104952
Peoria City 	township	Illinois	2015	104291
Capital 	township	Illinois	2010	116370
Capital 	township	Illinois	2011	116951
Capital 	township	Illinois	2012	117114
Capital 	township	Illinois	2013	116832
Capital 	township	Illinois	2014	116691
Capital 	township	Illinois	2015	116358
Du Page 	township	Illinois	2010	87942
Du Page 	township	Illinois	2011	88215
Du Page 	township	Illinois	2012	88415
Du Page 	township	Illinois	2013	88423
Du Page 	township	Illinois	2014	88620
Du Page 	township	Illinois	2015	88783
Frankfort 	township	Illinois	2010	57177
Frankfort 	township	Illinois	2011	57395
Frankfort 	township	Illinois	2012	57629
Frankfort 	township	Illinois	2013	57872
Frankfort 	township	Illinois	2014	58302
Frankfort 	township	Illinois	2015	58934
Joliet 	township	Illinois	2010	87509
Joliet 	township	Illinois	2011	87694
Joliet 	township	Illinois	2012	87723
Joliet 	township	Illinois	2013	87720
Joliet 	township	Illinois	2014	87510
Joliet 	township	Illinois	2015	87325
Lockport 	township	Illinois	2010	60099
Lockport 	township	Illinois	2011	60199
Lockport 	township	Illinois	2012	60266
Lockport 	township	Illinois	2013	60188
Lockport 	township	Illinois	2014	60125
Lockport 	township	Illinois	2015	60056
Plainfield 	township	Illinois	2010	80479
Plainfield 	township	Illinois	2011	80649
Plainfield 	township	Illinois	2012	80907
Plainfield 	township	Illinois	2013	81434
Plainfield 	township	Illinois	2014	81541
Plainfield 	township	Illinois	2015	81678
Wheatland 	township	Illinois	2010	81650
Wheatland 	township	Illinois	2011	81874
Wheatland 	township	Illinois	2012	82233
Wheatland 	township	Illinois	2013	82973
Wheatland 	township	Illinois	2014	83516
Wheatland 	township	Illinois	2015	83950
Rockford 	township	Illinois	2010	178399
Rockford 	township	Illinois	2011	177330
Rockford 	township	Illinois	2012	176258
Rockford 	township	Illinois	2013	175556
Rockford 	township	Illinois	2014	174100
Rockford 	township	Illinois	2015	173110
St. Joseph 	township	Indiana	2010	72327
St. Joseph 	township	Indiana	2011	72694
St. Joseph 	township	Indiana	2012	72914
St. Joseph 	township	Indiana	2013	73476
St. Joseph 	township	Indiana	2014	73960
St. Joseph 	township	Indiana	2015	74550
Wayne 	township	Indiana	2010	103853
Wayne 	township	Indiana	2011	104133
Wayne 	township	Indiana	2012	104203
Wayne 	township	Indiana	2013	104888
Wayne 	township	Indiana	2014	105464
Wayne 	township	Indiana	2015	106185
Jeffersonville 	township	Indiana	2010	59184
Jeffersonville 	township	Indiana	2011	59641
Jeffersonville 	township	Indiana	2012	59683
Jeffersonville 	township	Indiana	2013	59800
Jeffersonville 	township	Indiana	2014	60421
Jeffersonville 	township	Indiana	2015	60853
Center 	township	Indiana	2010	69199
Center 	township	Indiana	2011	69365
Center 	township	Indiana	2012	69102
Center 	township	Indiana	2013	69270
Center 	township	Indiana	2014	69260
Center 	township	Indiana	2015	69064
Concord 	township	Indiana	2010	54132
Concord 	township	Indiana	2011	54360
Concord 	township	Indiana	2012	54529
Concord 	township	Indiana	2013	54811
Concord 	township	Indiana	2014	55076
Concord 	township	Indiana	2015	55462
New Albany 	township	Indiana	2015	50145
Clay 	township	Indiana	2010	83886
Clay 	township	Indiana	2011	85794
Clay 	township	Indiana	2012	87787
Clay 	township	Indiana	2013	90154
Clay 	township	Indiana	2014	90957
Clay 	township	Indiana	2015	92745
Fall Creek 	township	Indiana	2010	51955
Fall Creek 	township	Indiana	2011	53622
Fall Creek 	township	Indiana	2012	54814
Fall Creek 	township	Indiana	2013	56127
Fall Creek 	township	Indiana	2014	57782
Fall Creek 	township	Indiana	2015	59128
Noblesville 	township	Indiana	2010	51037
Noblesville 	township	Indiana	2011	52206
Noblesville 	township	Indiana	2012	53342
Noblesville 	township	Indiana	2013	54524
Noblesville 	township	Indiana	2014	55381
Noblesville 	township	Indiana	2015	56473
Pleasant 	township	Indiana	2010	53049
Pleasant 	township	Indiana	2011	53833
Pleasant 	township	Indiana	2012	54603
Pleasant 	township	Indiana	2013	55553
Pleasant 	township	Indiana	2014	56332
Pleasant 	township	Indiana	2015	57212
Calumet 	township	Indiana	2010	104183
Calumet 	township	Indiana	2011	103529
Calumet 	township	Indiana	2012	102867
Calumet 	township	Indiana	2013	102121
Calumet 	township	Indiana	2014	101442
Calumet 	township	Indiana	2015	100453
North 	township	Indiana	2010	162734
North 	township	Indiana	2011	161721
North 	township	Indiana	2012	160839
North 	township	Indiana	2013	159669
North 	township	Indiana	2014	158605
North 	township	Indiana	2015	157105
St. John 	township	Indiana	2010	66786
St. John 	township	Indiana	2011	66883
St. John 	township	Indiana	2012	66805
St. John 	township	Indiana	2013	66862
St. John 	township	Indiana	2014	67078
St. John 	township	Indiana	2015	67023
Anderson 	township	Indiana	2010	56428
Anderson 	township	Indiana	2011	56163
Anderson 	township	Indiana	2012	55834
Anderson 	township	Indiana	2013	55884
Anderson 	township	Indiana	2014	55748
Anderson 	township	Indiana	2015	55551
Center 	township	Indiana	2010	142974
Center 	township	Indiana	2011	143920
Center 	township	Indiana	2012	145137
Center 	township	Indiana	2013	146467
Center 	township	Indiana	2014	147264
Center 	township	Indiana	2015	147837
Franklin 	township	Indiana	2010	54677
Franklin 	township	Indiana	2011	55085
Franklin 	township	Indiana	2012	55592
Franklin 	township	Indiana	2013	56226
Franklin 	township	Indiana	2014	56626
Franklin 	township	Indiana	2015	56930
Lawrence 	township	Indiana	2010	118606
Lawrence 	township	Indiana	2011	119435
Lawrence 	township	Indiana	2012	120500
Lawrence 	township	Indiana	2013	121861
Lawrence 	township	Indiana	2014	122734
Lawrence 	township	Indiana	2015	123397
Perry 	township	Indiana	2010	109122
Perry 	township	Indiana	2011	109854
Perry 	township	Indiana	2012	110790
Perry 	township	Indiana	2013	111985
Perry 	township	Indiana	2014	112702
Perry 	township	Indiana	2015	113236
Pike 	township	Indiana	2010	78025
Pike 	township	Indiana	2011	78645
Pike 	township	Indiana	2012	79403
Pike 	township	Indiana	2013	80335
Pike 	township	Indiana	2014	80940
Pike 	township	Indiana	2015	81408
Warren 	township	Indiana	2010	99570
Warren 	township	Indiana	2011	100242
Warren 	township	Indiana	2012	101092
Warren 	township	Indiana	2013	102176
Warren 	township	Indiana	2014	102849
Warren 	township	Indiana	2015	103365
Washington 	township	Indiana	2010	132238
Washington 	township	Indiana	2011	133138
Washington 	township	Indiana	2012	134273
Washington 	township	Indiana	2013	135689
Washington 	township	Indiana	2014	136563
Washington 	township	Indiana	2015	137215
Wayne 	township	Indiana	2010	137010
Wayne 	township	Indiana	2011	137892
Wayne 	township	Indiana	2012	139045
Wayne 	township	Indiana	2013	140517
Wayne 	township	Indiana	2014	141385
Wayne 	township	Indiana	2015	142010
Perry 	township	Indiana	2010	50922
Perry 	township	Indiana	2011	51551
Perry 	township	Indiana	2012	51996
Perry 	township	Indiana	2013	52314
Perry 	township	Indiana	2014	52914
Perry 	township	Indiana	2015	53382
Penn 	township	Indiana	2010	66153
Penn 	township	Indiana	2011	66047
Penn 	township	Indiana	2012	65982
Penn 	township	Indiana	2013	66044
Penn 	township	Indiana	2014	66241
Penn 	township	Indiana	2015	66367
Portage 	township	Indiana	2010	92574
Portage 	township	Indiana	2011	92530
Portage 	township	Indiana	2012	92442
Portage 	township	Indiana	2013	92544
Portage 	township	Indiana	2014	92757
Portage 	township	Indiana	2015	93008
Fairfield 	township	Indiana	2010	51118
Fairfield 	township	Indiana	2011	51811
Fairfield 	township	Indiana	2012	52122
Fairfield 	township	Indiana	2013	52770
Fairfield 	township	Indiana	2014	52879
Fairfield 	township	Indiana	2015	53100
Wabash 	township	Indiana	2010	59377
Wabash 	township	Indiana	2011	60156
Wabash 	township	Indiana	2012	61354
Wabash 	township	Indiana	2013	62312
Wabash 	township	Indiana	2014	63837
Wabash 	township	Indiana	2015	64995
Knight 	township	Indiana	2010	67983
Knight 	township	Indiana	2011	68076
Knight 	township	Indiana	2012	68089
Knight 	township	Indiana	2013	68228
Knight 	township	Indiana	2014	68232
Knight 	township	Indiana	2015	68081
Harrison 	township	Indiana	2010	51281
Harrison 	township	Indiana	2011	51446
Harrison 	township	Indiana	2012	51648
Harrison 	township	Indiana	2013	51451
Harrison 	township	Indiana	2014	51406
Harrison 	township	Indiana	2015	51268
Clinton charter 	township	Michigan	2010	96822
Clinton charter 	township	Michigan	2011	97106
Clinton charter 	township	Michigan	2012	97849
Clinton charter 	township	Michigan	2013	98567
Clinton charter 	township	Michigan	2014	99265
Clinton charter 	township	Michigan	2015	99889
Macomb 	township	Michigan	2010	79674
Macomb 	township	Michigan	2011	80532
Macomb 	township	Michigan	2012	81826
Macomb 	township	Michigan	2013	83705
Macomb 	township	Michigan	2014	85607
Macomb 	township	Michigan	2015	86973
Shelby charter 	township	Michigan	2010	73842
Shelby charter 	township	Michigan	2011	74166
Shelby charter 	township	Michigan	2012	75008
Shelby charter 	township	Michigan	2013	76071
Shelby charter 	township	Michigan	2014	77000
Shelby charter 	township	Michigan	2015	77643
Waterford charter 	township	Michigan	2010	71718
Waterford charter 	township	Michigan	2011	72083
Waterford charter 	township	Michigan	2012	72541
Waterford charter 	township	Michigan	2013	72990
Waterford charter 	township	Michigan	2014	73132
Waterford charter 	township	Michigan	2015	73040
West Bloomfield charter 	township	Michigan	2010	64710
West Bloomfield charter 	township	Michigan	2011	65049
West Bloomfield charter 	township	Michigan	2012	65475
West Bloomfield charter 	township	Michigan	2013	65839
West Bloomfield charter 	township	Michigan	2014	65981
West Bloomfield charter 	township	Michigan	2015	65885
Georgetown charter 	township	Michigan	2015	50340
Ypsilanti charter 	township	Michigan	2010	53372
Ypsilanti charter 	township	Michigan	2011	53806
Ypsilanti charter 	township	Michigan	2012	54027
Ypsilanti charter 	township	Michigan	2013	54226
Ypsilanti charter 	township	Michigan	2014	54438
Ypsilanti charter 	township	Michigan	2015	54613
Canton charter 	township	Michigan	2010	89974
Canton charter 	township	Michigan	2011	89479
Canton charter 	township	Michigan	2012	89394
Canton charter 	township	Michigan	2013	89200
Canton charter 	township	Michigan	2014	89703
Canton charter 	township	Michigan	2015	89879
Cherry Hill 	township	New Jersey	2010	70850
Cherry Hill 	township	New Jersey	2011	70753
Cherry Hill 	township	New Jersey	2012	70676
Cherry Hill 	township	New Jersey	2013	70981
Cherry Hill 	township	New Jersey	2014	71164
Cherry Hill 	township	New Jersey	2015	71340
Gloucester 	township	New Jersey	2010	64607
Gloucester 	township	New Jersey	2011	64532
Gloucester 	township	New Jersey	2012	64458
Gloucester 	township	New Jersey	2013	64160
Gloucester 	township	New Jersey	2014	63973
Gloucester 	township	New Jersey	2015	63939
Irvington 	township	New Jersey	2010	53960
Irvington 	township	New Jersey	2011	54145
Irvington 	township	New Jersey	2012	54096
Irvington 	township	New Jersey	2013	54297
Irvington 	township	New Jersey	2014	54489
Irvington 	township	New Jersey	2015	54580
North Bergen 	township	New Jersey	2010	60824
North Bergen 	township	New Jersey	2011	61812
North Bergen 	township	New Jersey	2012	62284
North Bergen 	township	New Jersey	2013	62727
North Bergen 	township	New Jersey	2014	63057
North Bergen 	township	New Jersey	2015	62993
Hamilton 	township	New Jersey	2010	88595
Hamilton 	township	New Jersey	2011	88748
Hamilton 	township	New Jersey	2012	88922
Hamilton 	township	New Jersey	2013	89255
Hamilton 	township	New Jersey	2014	89277
Hamilton 	township	New Jersey	2015	89030
Edison 	township	New Jersey	2010	100228
Edison 	township	New Jersey	2011	100731
Edison 	township	New Jersey	2012	101422
Edison 	township	New Jersey	2013	101941
Edison 	township	New Jersey	2014	102544
Edison 	township	New Jersey	2015	102701
Old Bridge 	township	New Jersey	2010	65417
Old Bridge 	township	New Jersey	2011	65770
Old Bridge 	township	New Jersey	2012	66236
Old Bridge 	township	New Jersey	2013	66676
Old Bridge 	township	New Jersey	2014	67087
Old Bridge 	township	New Jersey	2015	67215
Piscataway 	township	New Jersey	2010	56065
Piscataway 	township	New Jersey	2011	56419
Piscataway 	township	New Jersey	2012	57049
Piscataway 	township	New Jersey	2013	57515
Piscataway 	township	New Jersey	2014	57745
Piscataway 	township	New Jersey	2015	58069
Woodbridge 	township	New Jersey	2010	99447
