City	Incorporation	State	Year	Population
Roosevel	city (pt.)	Minnesota	2011	7
Roosevel	city (pt.)	Minnesota	2012	7
Roosevel	city (pt.)	Minnesota	2013	7
Roosevel	city (pt.)	Minnesota	2014	7
Roosevel	city (pt.)	Minnesota	2015	7
Elysian	city (pt.)	Minnesota	2010	650
Elysian	city (pt.)	Minnesota	2011	654
Elysian	city (pt.)	Minnesota	2012	651
Elysian	city (pt.)	Minnesota	2013	659
Elysian	city (pt.)	Minnesota	2014	667
Elysian	city (pt.)	Minnesota	2015	667
Le Sueur	city (pt.)	Minnesota	2010	4044
Le Sueur	city (pt.)	Minnesota	2011	4048
Le Sueur	city (pt.)	Minnesota	2012	4016
Le Sueur	city (pt.)	Minnesota	2013	4009
Le Sueur	city (pt.)	Minnesota	2014	4010
Le Sueur	city (pt.)	Minnesota	2015	3989
Mankato	city (pt.)	Minnesota	2010	4
Mankato	city (pt.)	Minnesota	2011	4
Mankato	city (pt.)	Minnesota	2012	4
Mankato	city (pt.)	Minnesota	2013	4
Mankato	city (pt.)	Minnesota	2014	4
Mankato	city (pt.)	Minnesota	2015	4
New Prague	city (pt.)	Minnesota	2010	3043
New Prague	city (pt.)	Minnesota	2011	3055
New Prague	city (pt.)	Minnesota	2012	3035
New Prague	city (pt.)	Minnesota	2013	3047
New Prague	city (pt.)	Minnesota	2014	3063
New Prague	city (pt.)	Minnesota	2015	3073
Elysian	city (pt.)	Minnesota	2010	650
Elysian	city (pt.)	Minnesota	2011	654
Elysian	city (pt.)	Minnesota	2012	651
Elysian	city (pt.)	Minnesota	2013	659
Elysian	city (pt.)	Minnesota	2014	667
Elysian	city (pt.)	Minnesota	2015	667
Le Sueur	city (pt.)	Minnesota	2010	4044
Le Sueur	city (pt.)	Minnesota	2011	4048
Le Sueur	city (pt.)	Minnesota	2012	4016
Le Sueur	city (pt.)	Minnesota	2013	4009
Le Sueur	city (pt.)	Minnesota	2014	4010
Le Sueur	city (pt.)	Minnesota	2015	3989
Mankato	city (pt.)	Minnesota	2010	4
Mankato	city (pt.)	Minnesota	2011	4
Mankato	city (pt.)	Minnesota	2012	4
Mankato	city (pt.)	Minnesota	2013	4
Mankato	city (pt.)	Minnesota	2014	4
Mankato	city (pt.)	Minnesota	2015	4
New Prague	city (pt.)	Minnesota	2010	3043
New Prague	city (pt.)	Minnesota	2011	3055
New Prague	city (pt.)	Minnesota	2012	3035
New Prague	city (pt.)	Minnesota	2013	3047
New Prague	city (pt.)	Minnesota	2014	3063
New Prague	city (pt.)	Minnesota	2015	3073
Ormsb	city (pt.)	Minnesota	2010	56
Ormsb	city (pt.)	Minnesota	2011	55
Ormsb	city (pt.)	Minnesota	2012	55
Ormsb	city (pt.)	Minnesota	2013	55
Ormsb	city (pt.)	Minnesota	2014	54
Ormsb	city (pt.)	Minnesota	2015	54
Ormsb	city (pt.)	Minnesota	2010	56
Ormsb	city (pt.)	Minnesota	2011	55
Ormsb	city (pt.)	Minnesota	2012	55
Ormsb	city (pt.)	Minnesota	2013	55
Ormsb	city (pt.)	Minnesota	2014	54
Ormsb	city (pt.)	Minnesota	2015	54
Eden Valle	city (pt.)	Minnesota	2010	554
Eden Valle	city (pt.)	Minnesota	2011	550
Eden Valle	city (pt.)	Minnesota	2012	546
Eden Valle	city (pt.)	Minnesota	2013	545
Eden Valle	city (pt.)	Minnesota	2014	546
Eden Valle	city (pt.)	Minnesota	2015	544
Eden Valle	city (pt.)	Minnesota	2010	554
Eden Valle	city (pt.)	Minnesota	2011	550
Eden Valle	city (pt.)	Minnesota	2012	546
Eden Valle	city (pt.)	Minnesota	2013	545
Eden Valle	city (pt.)	Minnesota	2014	546
Eden Valle	city (pt.)	Minnesota	2015	544
Princeton	city (pt.)	Minnesota	2010	4693
Princeton	city (pt.)	Minnesota	2011	4658
Princeton	city (pt.)	Minnesota	2012	4627
Princeton	city (pt.)	Minnesota	2013	4641
Princeton	city (pt.)	Minnesota	2014	4629
Princeton	city (pt.)	Minnesota	2015	4629
Princeton	city (pt.)	Minnesota	2010	4693
Princeton	city (pt.)	Minnesota	2011	4658
Princeton	city (pt.)	Minnesota	2012	4627
Princeton	city (pt.)	Minnesota	2013	4641
Princeton	city (pt.)	Minnesota	2014	4629
Princeton	city (pt.)	Minnesota	2015	4629
Motle	city (pt.)	Minnesota	2010	660
Motle	city (pt.)	Minnesota	2011	657
Motle	city (pt.)	Minnesota	2012	652
Motle	city (pt.)	Minnesota	2013	644
Motle	city (pt.)	Minnesota	2014	640
Motle	city (pt.)	Minnesota	2015	635
Royalton	city (pt.)	Minnesota	2010	1240
Royalton	city (pt.)	Minnesota	2011	1236
Royalton	city (pt.)	Minnesota	2012	1227
Royalton	city (pt.)	Minnesota	2013	1226
Royalton	city (pt.)	Minnesota	2014	1219
Royalton	city (pt.)	Minnesota	2015	1215
Swanville	city (pt.)	Minnesota	2010	348
Swanville	city (pt.)	Minnesota	2011	348
Swanville	city (pt.)	Minnesota	2012	346
Swanville	city (pt.)	Minnesota	2013	343
Swanville	city (pt.)	Minnesota	2014	342
Swanville	city (pt.)	Minnesota	2015	340
Motle	city (pt.)	Minnesota	2010	660
Motle	city (pt.)	Minnesota	2011	657
Motle	city (pt.)	Minnesota	2012	652
Motle	city (pt.)	Minnesota	2013	644
Motle	city (pt.)	Minnesota	2014	640
Motle	city (pt.)	Minnesota	2015	635
Royalton	city (pt.)	Minnesota	2010	1240
Royalton	city (pt.)	Minnesota	2011	1236
Royalton	city (pt.)	Minnesota	2012	1227
Royalton	city (pt.)	Minnesota	2013	1226
Royalton	city (pt.)	Minnesota	2014	1219
Royalton	city (pt.)	Minnesota	2015	1215
Swanville	city (pt.)	Minnesota	2010	348
Swanville	city (pt.)	Minnesota	2011	348
Swanville	city (pt.)	Minnesota	2012	346
Swanville	city (pt.)	Minnesota	2013	343
Swanville	city (pt.)	Minnesota	2014	342
Swanville	city (pt.)	Minnesota	2015	340
Le Sueur	city (pt.)	Minnesota	2010	10
Le Sueur	city (pt.)	Minnesota	2011	10
Le Sueur	city (pt.)	Minnesota	2012	10
Le Sueur	city (pt.)	Minnesota	2013	10
Le Sueur	city (pt.)	Minnesota	2014	10
Le Sueur	city (pt.)	Minnesota	2015	10
North Mankato	city (pt.)	Minnesota	2010	13410
North Mankato	city (pt.)	Minnesota	2011	13399
North Mankato	city (pt.)	Minnesota	2012	13375
North Mankato	city (pt.)	Minnesota	2013	13413
North Mankato	city (pt.)	Minnesota	2014	13480
North Mankato	city (pt.)	Minnesota	2015	13529
Le Sueur	city (pt.)	Minnesota	2010	10
Le Sueur	city (pt.)	Minnesota	2011	10
Le Sueur	city (pt.)	Minnesota	2012	10
Le Sueur	city (pt.)	Minnesota	2013	10
Le Sueur	city (pt.)	Minnesota	2014	10
Le Sueur	city (pt.)	Minnesota	2015	10
North Mankato	city (pt.)	Minnesota	2010	13410
North Mankato	city (pt.)	Minnesota	2011	13399
North Mankato	city (pt.)	Minnesota	2012	13375
North Mankato	city (pt.)	Minnesota	2013	13413
North Mankato	city (pt.)	Minnesota	2014	13480
North Mankato	city (pt.)	Minnesota	2015	13529
Chatfield	city (pt.)	Minnesota	2010	1207
Chatfield	city (pt.)	Minnesota	2011	1213
Chatfield	city (pt.)	Minnesota	2012	1217
Chatfield	city (pt.)	Minnesota	2013	1230
Chatfield	city (pt.)	Minnesota	2014	1236
Chatfield	city (pt.)	Minnesota	2015	1241
Pine Island	city (pt.)	Minnesota	2010	711
Pine Island	city (pt.)	Minnesota	2011	715
Pine Island	city (pt.)	Minnesota	2012	721
Pine Island	city (pt.)	Minnesota	2013	730
Pine Island	city (pt.)	Minnesota	2014	733
Pine Island	city (pt.)	Minnesota	2015	739
Chatfield	city (pt.)	Minnesota	2010	1207
Chatfield	city (pt.)	Minnesota	2011	1213
Chatfield	city (pt.)	Minnesota	2012	1217
Chatfield	city (pt.)	Minnesota	2013	1230
Chatfield	city (pt.)	Minnesota	2014	1236
Chatfield	city (pt.)	Minnesota	2015	1241
Pine Island	city (pt.)	Minnesota	2010	711
Pine Island	city (pt.)	Minnesota	2011	715
Pine Island	city (pt.)	Minnesota	2012	721
Pine Island	city (pt.)	Minnesota	2013	730
Pine Island	city (pt.)	Minnesota	2014	733
Pine Island	city (pt.)	Minnesota	2015	739
Rothsa	city (pt.)	Minnesota	2010	219
Rothsa	city (pt.)	Minnesota	2011	217
Rothsa	city (pt.)	Minnesota	2012	217
Rothsa	city (pt.)	Minnesota	2013	218
Rothsa	city (pt.)	Minnesota	2014	217
Rothsa	city (pt.)	Minnesota	2015	218
Wadena	city (pt.)	Minnesota	2010	66
Wadena	city (pt.)	Minnesota	2011	66
Wadena	city (pt.)	Minnesota	2012	66
Wadena	city (pt.)	Minnesota	2013	66
Wadena	city (pt.)	Minnesota	2014	66
Wadena	city (pt.)	Minnesota	2015	66
Rothsa	city (pt.)	Minnesota	2010	219
Rothsa	city (pt.)	Minnesota	2011	217
Rothsa	city (pt.)	Minnesota	2012	217
Rothsa	city (pt.)	Minnesota	2013	218
Rothsa	city (pt.)	Minnesota	2014	217
Rothsa	city (pt.)	Minnesota	2015	218
Wadena	city (pt.)	Minnesota	2010	66
Wadena	city (pt.)	Minnesota	2011	66
Wadena	city (pt.)	Minnesota	2012	66
Wadena	city (pt.)	Minnesota	2013	66
Wadena	city (pt.)	Minnesota	2014	66
Wadena	city (pt.)	Minnesota	2015	66
Jasper	city (pt.)	Minnesota	2010	573
Jasper	city (pt.)	Minnesota	2011	569
Jasper	city (pt.)	Minnesota	2012	559
Jasper	city (pt.)	Minnesota	2013	550
Jasper	city (pt.)	Minnesota	2014	550
Jasper	city (pt.)	Minnesota	2015	546
Jasper	city (pt.)	Minnesota	2010	573
Jasper	city (pt.)	Minnesota	2011	569
Jasper	city (pt.)	Minnesota	2012	559
Jasper	city (pt.)	Minnesota	2013	550
Jasper	city (pt.)	Minnesota	2014	550
Jasper	city (pt.)	Minnesota	2015	546
St. Anthon	city (pt.)	Minnesota	2010	3074
St. Anthon	city (pt.)	Minnesota	2011	3111
St. Anthon	city (pt.)	Minnesota	2012	3139
St. Anthon	city (pt.)	Minnesota	2013	3227
St. Anthon	city (pt.)	Minnesota	2014	3385
St. Anthon	city (pt.)	Minnesota	2015	3406
Spring Lake Park	city (pt.)	Minnesota	2010	178
Spring Lake Park	city (pt.)	Minnesota	2011	181
Spring Lake Park	city (pt.)	Minnesota	2012	182
Spring Lake Park	city (pt.)	Minnesota	2013	184
Spring Lake Park	city (pt.)	Minnesota	2014	186
Spring Lake Park	city (pt.)	Minnesota	2015	188
White Bear Lake	city (pt.)	Minnesota	2010	23429
White Bear Lake	city (pt.)	Minnesota	2011	23738
White Bear Lake	city (pt.)	Minnesota	2012	23961
White Bear Lake	city (pt.)	Minnesota	2013	24218
White Bear Lake	city (pt.)	Minnesota	2014	24640
White Bear Lake	city (pt.)	Minnesota	2015	24809
St. Anthon	city (pt.)	Minnesota	2010	3074
St. Anthon	city (pt.)	Minnesota	2011	3111
St. Anthon	city (pt.)	Minnesota	2012	3139
St. Anthon	city (pt.)	Minnesota	2013	3227
St. Anthon	city (pt.)	Minnesota	2014	3385
St. Anthon	city (pt.)	Minnesota	2015	3406
Spring Lake Park	city (pt.)	Minnesota	2010	178
Spring Lake Park	city (pt.)	Minnesota	2011	181
Spring Lake Park	city (pt.)	Minnesota	2012	182
Spring Lake Park	city (pt.)	Minnesota	2013	184
Spring Lake Park	city (pt.)	Minnesota	2014	186
Spring Lake Park	city (pt.)	Minnesota	2015	188
White Bear Lake	city (pt.)	Minnesota	2010	23429
White Bear Lake	city (pt.)	Minnesota	2011	23738
White Bear Lake	city (pt.)	Minnesota	2012	23961
White Bear Lake	city (pt.)	Minnesota	2013	24218
White Bear Lake	city (pt.)	Minnesota	2014	24640
White Bear Lake	city (pt.)	Minnesota	2015	24809
Redwood Falls	city (pt.)	Minnesota	2010	5249
Redwood Falls	city (pt.)	Minnesota	2011	5254
Redwood Falls	city (pt.)	Minnesota	2012	5184
Redwood Falls	city (pt.)	Minnesota	2013	5126
Redwood Falls	city (pt.)	Minnesota	2014	5057
Redwood Falls	city (pt.)	Minnesota	2015	5061
Redwood Falls	city (pt.)	Minnesota	2010	5249
Redwood Falls	city (pt.)	Minnesota	2011	5254
Redwood Falls	city (pt.)	Minnesota	2012	5184
Redwood Falls	city (pt.)	Minnesota	2013	5126
Redwood Falls	city (pt.)	Minnesota	2014	5057
Redwood Falls	city (pt.)	Minnesota	2015	5061
Dennison	city (pt.)	Minnesota	2010	13
Dennison	city (pt.)	Minnesota	2011	13
Dennison	city (pt.)	Minnesota	2012	13
Dennison	city (pt.)	Minnesota	2013	13
Dennison	city (pt.)	Minnesota	2014	13
Dennison	city (pt.)	Minnesota	2015	13
Northfield	city (pt.)	Minnesota	2010	18906
Northfield	city (pt.)	Minnesota	2011	19012
Northfield	city (pt.)	Minnesota	2012	18968
Northfield	city (pt.)	Minnesota	2013	19076
Northfield	city (pt.)	Minnesota	2014	19197
Northfield	city (pt.)	Minnesota	2015	19190
Dennison	city (pt.)	Minnesota	2010	13
Dennison	city (pt.)	Minnesota	2011	13
Dennison	city (pt.)	Minnesota	2012	13
Dennison	city (pt.)	Minnesota	2013	13
Dennison	city (pt.)	Minnesota	2014	13
Dennison	city (pt.)	Minnesota	2015	13
Northfield	city (pt.)	Minnesota	2010	18906
Northfield	city (pt.)	Minnesota	2011	19012
Northfield	city (pt.)	Minnesota	2012	18968
Northfield	city (pt.)	Minnesota	2013	19076
Northfield	city (pt.)	Minnesota	2014	19197
Northfield	city (pt.)	Minnesota	2015	19190
Jasper	city (pt.)	Minnesota	2010	70
Jasper	city (pt.)	Minnesota	2011	69
Jasper	city (pt.)	Minnesota	2012	69
Jasper	city (pt.)	Minnesota	2013	68
Jasper	city (pt.)	Minnesota	2014	69
Jasper	city (pt.)	Minnesota	2015	69
Jasper	city (pt.)	Minnesota	2010	70
Jasper	city (pt.)	Minnesota	2011	69
Jasper	city (pt.)	Minnesota	2012	69
Jasper	city (pt.)	Minnesota	2013	68
Jasper	city (pt.)	Minnesota	2014	69
Jasper	city (pt.)	Minnesota	2015	69
Roosevel	city (pt.)	Minnesota	2010	143
Roosevel	city (pt.)	Minnesota	2011	143
Roosevel	city (pt.)	Minnesota	2012	143
Roosevel	city (pt.)	Minnesota	2013	144
Roosevel	city (pt.)	Minnesota	2014	146
Roosevel	city (pt.)	Minnesota	2015	146
Roosevel	city (pt.)	Minnesota	2010	143
Roosevel	city (pt.)	Minnesota	2011	143
Roosevel	city (pt.)	Minnesota	2012	143
Roosevel	city (pt.)	Minnesota	2013	144
Roosevel	city (pt.)	Minnesota	2014	146
Roosevel	city (pt.)	Minnesota	2015	146
New Prague	city (pt.)	Minnesota	2010	4300
New Prague	city (pt.)	Minnesota	2011	4335
New Prague	city (pt.)	Minnesota	2012	4393
New Prague	city (pt.)	Minnesota	2013	4444
New Prague	city (pt.)	Minnesota	2014	4475
New Prague	city (pt.)	Minnesota	2015	4509
New Prague	city (pt.)	Minnesota	2010	4300
New Prague	city (pt.)	Minnesota	2011	4335
New Prague	city (pt.)	Minnesota	2012	4393
New Prague	city (pt.)	Minnesota	2013	4444
New Prague	city (pt.)	Minnesota	2014	4475
New Prague	city (pt.)	Minnesota	2015	4509
Princeton	city (pt.)	Minnesota	2010	50
Princeton	city (pt.)	Minnesota	2011	50
Princeton	city (pt.)	Minnesota	2012	50
Princeton	city (pt.)	Minnesota	2013	51
Princeton	city (pt.)	Minnesota	2014	51
Princeton	city (pt.)	Minnesota	2015	51
St. Cloud	city (pt.)	Minnesota	2010	6806
St. Cloud	city (pt.)	Minnesota	2011	6818
St. Cloud	city (pt.)	Minnesota	2012	6853
St. Cloud	city (pt.)	Minnesota	2013	6902
St. Cloud	city (pt.)	Minnesota	2014	6945
St. Cloud	city (pt.)	Minnesota	2015	6973
Princeton	city (pt.)	Minnesota	2010	50
Princeton	city (pt.)	Minnesota	2011	50
Princeton	city (pt.)	Minnesota	2012	50
Princeton	city (pt.)	Minnesota	2013	51
Princeton	city (pt.)	Minnesota	2014	51
Princeton	city (pt.)	Minnesota	2015	51
St. Cloud	city (pt.)	Minnesota	2010	6806
St. Cloud	city (pt.)	Minnesota	2011	6818
St. Cloud	city (pt.)	Minnesota	2012	6853
St. Cloud	city (pt.)	Minnesota	2013	6902
St. Cloud	city (pt.)	Minnesota	2014	6945
St. Cloud	city (pt.)	Minnesota	2015	6973
Brooten	city (pt.)	Minnesota	2010	742
Brooten	city (pt.)	Minnesota	2011	742
Brooten	city (pt.)	Minnesota	2012	742
Brooten	city (pt.)	Minnesota	2013	741
Brooten	city (pt.)	Minnesota	2014	740
Brooten	city (pt.)	Minnesota	2015	745
Eden Valle	city (pt.)	Minnesota	2010	489
Eden Valle	city (pt.)	Minnesota	2011	487
Eden Valle	city (pt.)	Minnesota	2012	488
Eden Valle	city (pt.)	Minnesota	2013	488
Eden Valle	city (pt.)	Minnesota	2014	489
Eden Valle	city (pt.)	Minnesota	2015	492
St. Cloud	city (pt.)	Minnesota	2010	52642
St. Cloud	city (pt.)	Minnesota	2011	52544
St. Cloud	city (pt.)	Minnesota	2012	52560
St. Cloud	city (pt.)	Minnesota	2013	52618
St. Cloud	city (pt.)	Minnesota	2014	52884
St. Cloud	city (pt.)	Minnesota	2015	53479
Sartell	city (pt.)	Minnesota	2010	13775
Sartell	city (pt.)	Minnesota	2011	13872
Sartell	city (pt.)	Minnesota	2012	13971
Sartell	city (pt.)	Minnesota	2013	14067
Sartell	city (pt.)	Minnesota	2014	14233
Sartell	city (pt.)	Minnesota	2015	14459
Brooten	city (pt.)	Minnesota	2010	742
Brooten	city (pt.)	Minnesota	2011	742
Brooten	city (pt.)	Minnesota	2012	742
Brooten	city (pt.)	Minnesota	2013	741
Brooten	city (pt.)	Minnesota	2014	740
Brooten	city (pt.)	Minnesota	2015	745
Eden Valle	city (pt.)	Minnesota	2010	489
Eden Valle	city (pt.)	Minnesota	2011	487
Eden Valle	city (pt.)	Minnesota	2012	488
Eden Valle	city (pt.)	Minnesota	2013	488
Eden Valle	city (pt.)	Minnesota	2014	489
Eden Valle	city (pt.)	Minnesota	2015	492
St. Cloud	city (pt.)	Minnesota	2010	52642
St. Cloud	city (pt.)	Minnesota	2011	52544
St. Cloud	city (pt.)	Minnesota	2012	52560
St. Cloud	city (pt.)	Minnesota	2013	52618
St. Cloud	city (pt.)	Minnesota	2014	52884
St. Cloud	city (pt.)	Minnesota	2015	53479
Sartell	city (pt.)	Minnesota	2010	13775
Sartell	city (pt.)	Minnesota	2011	13872
Sartell	city (pt.)	Minnesota	2012	13971
Sartell	city (pt.)	Minnesota	2013	14067
Sartell	city (pt.)	Minnesota	2014	14233
Sartell	city (pt.)	Minnesota	2015	14459
Blooming Prairie	city (pt.)	Minnesota	2010	1992
Blooming Prairie	city (pt.)	Minnesota	2011	1990
Blooming Prairie	city (pt.)	Minnesota	2012	1968
Blooming Prairie	city (pt.)	Minnesota	2013	1967
Blooming Prairie	city (pt.)	Minnesota	2014	1978
Blooming Prairie	city (pt.)	Minnesota	2015	1993
Blooming Prairie	city (pt.)	Minnesota	2010	1992
Blooming Prairie	city (pt.)	Minnesota	2011	1990
Blooming Prairie	city (pt.)	Minnesota	2012	1968
Blooming Prairie	city (pt.)	Minnesota	2013	1967
Blooming Prairie	city (pt.)	Minnesota	2014	1978
Blooming Prairie	city (pt.)	Minnesota	2015	1993
Osakis	city (pt.)	Minnesota	2010	149
Osakis	city (pt.)	Minnesota	2011	149
Osakis	city (pt.)	Minnesota	2012	146
Osakis	city (pt.)	Minnesota	2013	145
Osakis	city (pt.)	Minnesota	2014	144
Osakis	city (pt.)	Minnesota	2015	144
Staples	city (pt.)	Minnesota	2010	2107
Staples	city (pt.)	Minnesota	2011	2097
Staples	city (pt.)	Minnesota	2012	2068
Staples	city (pt.)	Minnesota	2013	2050
Staples	city (pt.)	Minnesota	2014	2032
Staples	city (pt.)	Minnesota	2015	2023
Swanville	city (pt.)	Minnesota	2010	2
Swanville	city (pt.)	Minnesota	2011	2
Swanville	city (pt.)	Minnesota	2012	2
Swanville	city (pt.)	Minnesota	2013	2
Swanville	city (pt.)	Minnesota	2014	2
Swanville	city (pt.)	Minnesota	2015	2
Osakis	city (pt.)	Minnesota	2010	149
Osakis	city (pt.)	Minnesota	2011	149
Osakis	city (pt.)	Minnesota	2012	146
Osakis	city (pt.)	Minnesota	2013	145
Osakis	city (pt.)	Minnesota	2014	144
Osakis	city (pt.)	Minnesota	2015	144
Staples	city (pt.)	Minnesota	2010	2107
Staples	city (pt.)	Minnesota	2011	2097
Staples	city (pt.)	Minnesota	2012	2068
Staples	city (pt.)	Minnesota	2013	2050
Staples	city (pt.)	Minnesota	2014	2032
Staples	city (pt.)	Minnesota	2015	2023
Swanville	city (pt.)	Minnesota	2010	2
Swanville	city (pt.)	Minnesota	2011	2
Swanville	city (pt.)	Minnesota	2012	2
Swanville	city (pt.)	Minnesota	2013	2
Swanville	city (pt.)	Minnesota	2014	2
Swanville	city (pt.)	Minnesota	2015	2
Bellechester	city (pt.)	Minnesota	2010	42
Bellechester	city (pt.)	Minnesota	2011	42
Bellechester	city (pt.)	Minnesota	2012	41
Bellechester	city (pt.)	Minnesota	2013	41
Bellechester	city (pt.)	Minnesota	2014	41
Bellechester	city (pt.)	Minnesota	2015	41
Lake C	city (pt.)	Minnesota	2010	4313
Lake C	city (pt.)	Minnesota	2011	4276
Lake C	city (pt.)	Minnesota	2012	4244
Lake C	city (pt.)	Minnesota	2013	4232
Lake C	city (pt.)	Minnesota	2014	4201
Lake C	city (pt.)	Minnesota	2015	4264
Minneiska	city (pt.)	Minnesota	2010	61
Minneiska	city (pt.)	Minnesota	2011	60
Minneiska	city (pt.)	Minnesota	2012	60
Minneiska	city (pt.)	Minnesota	2013	60
Minneiska	city (pt.)	Minnesota	2014	60
Minneiska	city (pt.)	Minnesota	2015	59
Bellechester	city (pt.)	Minnesota	2010	42
Bellechester	city (pt.)	Minnesota	2011	42
Bellechester	city (pt.)	Minnesota	2012	41
Bellechester	city (pt.)	Minnesota	2013	41
Bellechester	city (pt.)	Minnesota	2014	41
Bellechester	city (pt.)	Minnesota	2015	41
Lake C	city (pt.)	Minnesota	2010	4313
Lake C	city (pt.)	Minnesota	2011	4276
Lake C	city (pt.)	Minnesota	2012	4244
Lake C	city (pt.)	Minnesota	2013	4232
Lake C	city (pt.)	Minnesota	2014	4201
Lake C	city (pt.)	Minnesota	2015	4264
Minneiska	city (pt.)	Minnesota	2010	61
Minneiska	city (pt.)	Minnesota	2011	60
Minneiska	city (pt.)	Minnesota	2012	60
Minneiska	city (pt.)	Minnesota	2013	60
Minneiska	city (pt.)	Minnesota	2014	60
Minneiska	city (pt.)	Minnesota	2015	59
Staples	city (pt.)	Minnesota	2010	871
Staples	city (pt.)	Minnesota	2011	863
Staples	city (pt.)	Minnesota	2012	862
Staples	city (pt.)	Minnesota	2013	861
Staples	city (pt.)	Minnesota	2014	858
Staples	city (pt.)	Minnesota	2015	862
Wadena	city (pt.)	Minnesota	2010	4023
Wadena	city (pt.)	Minnesota	2011	4011
Wadena	city (pt.)	Minnesota	2012	4006
Wadena	city (pt.)	Minnesota	2013	4054
Wadena	city (pt.)	Minnesota	2014	4031
Wadena	city (pt.)	Minnesota	2015	4110
Staples	city (pt.)	Minnesota	2010	871
Staples	city (pt.)	Minnesota	2011	863
Staples	city (pt.)	Minnesota	2012	862
Staples	city (pt.)	Minnesota	2013	861
Staples	city (pt.)	Minnesota	2014	858
Staples	city (pt.)	Minnesota	2015	862
Wadena	city (pt.)	Minnesota	2010	4023
Wadena	city (pt.)	Minnesota	2011	4011
Wadena	city (pt.)	Minnesota	2012	4006
Wadena	city (pt.)	Minnesota	2013	4054
Wadena	city (pt.)	Minnesota	2014	4031
Wadena	city (pt.)	Minnesota	2015	4110
Elysian	city (pt.)	Minnesota	2010	2
Elysian	city (pt.)	Minnesota	2011	2
Elysian	city (pt.)	Minnesota	2012	2
Elysian	city (pt.)	Minnesota	2013	2
Elysian	city (pt.)	Minnesota	2014	2
Elysian	city (pt.)	Minnesota	2015	2
Elysian	city (pt.)	Minnesota	2010	2
